fov segment, laser convert, laser ds, map update, optimize, poseEstimate, processMeasurement, pub cloud, 
0.495534,3.31571,3.03948,0.176632,37.0137,58.8493,40.4393,0.054058,
0.49281,3.75425,5.14698,0.181871,37.432,37.6978,42.1989,0.050147,
0.326026,3.89478,2.93304,0.170276,48.371,37.9363,31.2517,0.043512,
0.352426,3.84938,4.86356,0.148695,51.8445,48.8798,35.4002,0.046864,
0.356128,3.70271,5.11262,0.160288,35.5188,52.3691,42.9952,0.044211,
0.352985,1.66973,2.8338,0.15987,47.1145,36.0384,59.8968,0.043652,
0.682293,3.45498,4.97161,0.206804,51.5622,48.013,38.7333,0.059366,
0.67901,3.72729,4.84931,0.234252,27.5482,52.4845,38.983,0.059505,
0.371143,3.45875,5.74477,0.172651,35.9235,28.1014,49.7375,0.042464,
0.363881,3.63258,4.76166,0.140523,32.5024,36.435,53.2044,0.043652,
0.363321,3.38688,4.9853,0.144784,44.9047,33.0176,36.4514,0.048121,
0.403062,3.61219,5.00492,0.184524,69.0642,45.5009,48.8916,0.050496,
0.366813,2.62902,2.33435,0.157705,45.3288,69.5977,53.3385,0.042604,
0.481914,3.42892,4.90065,0.177051,50.4422,45.9963,29.1108,0.045957,
0.36367,1.70018,2.35789,0.20436,68.4181,51.0193,36.9679,0.041626,
0.433444,3.54472,2.76807,0.168111,38.6112,69.0281,33.9032,0.051614,
0.378198,3.50785,4.97049,0.190531,52.5323,39.1875,46.3367,0.045887,
0.379944,1.61881,2.30062,0.190321,51.0005,53.1132,70.442,0.043861,
0.574596,3.51818,4.91951,0.198703,35.5849,51.7834,46.5214,0.049169,
0.500143,3.75677,5.02818,0.182988,50.0536,36.2756,52.293,0.046166,
0.373867,3.31808,4.92125,0.189064,51.2818,50.625,69.942,0.045678,
0.378757,4.86517,3.4144,0.164409,74.925,51.834,39.6264,0.048611,
0.322044,3.97719,5.10529,0.235928,56.4457,75.4926,53.9967,0.042813,
0.31939,1.93744,3.07175,0.16413,59.0941,56.9368,52.2164,0.041416,
0.390979,3.72722,4.87041,0.163222,36.7166,59.6569,37.3587,0.044769,
0.360038,4.44395,5.05395,0.162733,56.8542,37.2474,51.8103,0.045397,
0.33308,3.48403,4.41098,0.162803,36.9024,57.3568,52.6672,0.042255,
0.476676,3.53215,5.00618,0.166575,47.8247,37.5542,76.3841,0.044839,
0.431976,3.39107,5.15055,0.212322,49.9371,48.4772,57.7706,0.046516,
0.356058,3.61652,4.97524,0.159171,74.3147,50.4612,60.5904,0.050008,
0.444619,5.13762,5.87761,0.161965,47.7069,74.9298,37.6725,0.048959,
0.388116,2.92012,2.25277,0.161756,45.3797,48.265,58.2127,0.047214,
0.549801,1.59828,2.3743,0.193674,35.5325,46.1323,38.4158,0.052452,
0.311009,3.51504,5.0367,0.169019,44.0752,36.0206,48.9311,0.042534,
0.31953,3.40539,4.96511,0.152327,40.8766,44.5563,51.3446,0.043023,
0.529757,4.61925,5.46707,0.191369,49.2843,41.606,75.7739,0.048052,
0.553922,1.62412,2.64948,0.172651,44.8458,50.0189,49.1583,0.053359,
0.521236,3.49716,5.15418,0.211064,28.8137,45.5862,47.0566,0.047004,
0.525147,4.03893,5.10026,0.1774,56.0064,29.5238,36.9278,0.048541,
0.542188,1.70102,2.27666,0.267567,41.2854,56.8257,45.3905,0.049659,
0.320368,3.38877,4.8966,0.19095,65.2051,41.8047,42.668,0.041906,
0.370585,1.62258,2.33191,0.200937,50.9599,65.7861,50.8678,0.041976,
0.354871,4.18651,4.89213,0.191788,55.5463,51.5156,46.4682,0.039182,
0.374286,1.58717,2.40797,0.198353,65.7193,56.1285,29.96,0.086325,
0.373588,3.66611,4.61031,0.189483,72.1048,66.2914,57.3927,0.077735,
0.504194,3.37661,5.34087,0.21721,38.8996,72.8348,42.2366,0.045887,
0.378058,4.49067,6.06053,0.170276,63.2562,39.4556,66.7395,0.041416,
0.446294,4.19119,5.73597,0.293479,40.565,64.0055,52.4974,0.068236,
0.305072,4.59139,5.03118,0.15547,59.5481,41.0336,57.3372,0.044001,
0.331892,4.21452,5.10459,0.16413,57.0547,60.0537,66.7668,0.044001,
0.324768,4.13161,5.1715,0.196816,66.2856,57.5838,73.7717,0.042254,
0.379734,3.71842,5.36741,0.171255,45.5575,66.8437,40.4044,0.04882,
0.32819,3.45428,5.0506,0.163222,50.0406,46.0572,64.9328,0.041975,
0.377289,4.3447,5.26739,0.167972,55.1159,50.5956,41.9551,0.047493,
0.312826,4.17156,4.19307,0.160079,56.196,55.5979,61.0103,0.042394,
0.315899,3.41433,4.65529,0.157914,34.0373,56.6779,58.4724,0.044211,
0.327701,3.88074,4.78527,0.172372,66.2402,34.5456,67.9227,0.048261,
0.426389,2.32904,2.43737,0.326165,59.8026,67.0048,46.9424,0.076827,
0.485476,2.23469,2.34406,0.203242,56.7423,60.5006,51.4694,0.049728,
0.511248,3.60528,5.40526,0.183686,44.1703,57.4452,56.8212,0.049658,
0.395519,1.77596,2.31668,0.18641,56.865,44.7608,57.1196,0.049169,
0.586748,3.48208,5.07959,0.166714,57.7476,57.629,35.6487,0.108884,
0.58144,3.4292,5.20006,0.230062,57.605,58.5682,68.14,0.049239,
0.370724,1.66994,2.39407,0.205617,57.255,58.1886,61.605,0.044141,
0.553573,1.59681,2.32143,0.188505,69.2989,58.0061,58.5179,0.050636,
0.513344,3.60123,5.94864,0.215813,46.4489,70.0371,45.8774,0.044839,
0.621949,3.94925,4.92048,0.234113,44.5679,47.315,59.0008,0.050496,
0.361016,4.35532,3.79714,0.198772,43.3079,45.1368,59.5541,0.046026,
0.321346,3.69803,4.8461,0.185572,65.5711,43.8233,59.0667,0.044839,
0.319599,4.12742,4.92614,0.165178,88.9084,66.0631,59.0383,0.05329,
0.39936,3.59159,2.95351,0.204709,66.0579,89.5214,71.0229,0.04875,
0.328889,3.72848,5.18002,0.173909,55.1561,66.5689,48.1905,0.043233,
0.330566,4.71124,5.43271,0.172442,67.65,55.6676,46.0951,0.045258,
0.323651,4.11485,2.33065,0.173071,63.2336,68.1553,45.0638,0.044908,
0.401595,3.9093,5.4603,0.235789,50.9379,63.8805,67.1952,0.050776,
0.367443,3.64663,4.89897,0.210436,84.1916,51.5244,90.6555,0.049029,
0.318692,3.67791,2.71409,0.185572,101.339,84.704,67.3243,0.046166,
0.47032,1.62098,2.47739,0.203661,70.0398,102.021,56.7812,0.05329,
0.340763,3.51309,4.73903,0.198563,58.6899,70.5872,69.2748,0.046166,
0.318692,3.48599,5.14454,0.183547,92.7906,59.2016,65.0158,0.04414,
0.549941,3.85098,5.20356,0.238931,83.7038,93.5882,52.5513,0.051893,
0.335036,2.14396,2.31668,0.193464,61.763,84.2407,85.8467,0.043652,
0.321695,1.63963,2.47515,0.211064,84.0839,62.3043,102.654,0.04428,
0.475489,3.39428,5.24302,0.186899,79.0229,84.7544,71.3557,0.04477,
0.320299,3.42187,4.14432,0.179775,51.3658,79.5325,60.3609,0.04435,
0.366744,3.37165,3.01217,0.178309,63.4942,51.9187,94.7189,0.047074,
0.746968,3.52538,5.31405,1.95524,78.8915,66.2053,85.2391,0.04861,
0.726922,2.94338,5.05451,0.211414,47.9839,79.8394,63.4934,0.047563,
0.534576,3.36041,4.73163,0.165807,43.2486,48.6924,85.8418,0.04861,
0.534855,3.42327,5.78088,0.167901,55.4532,43.9596,80.6348,0.042254,
0.676356,3.93053,5.23429,0.194861,53.9067,56.3331,52.6461,0.047144,
0.445736,3.98285,5.16235,0.15519,38.1348,54.5157,67.3148,0.04854,
0.666927,4.10151,3.33268,0.210506,68.1857,39.0203,80.8995,0.049169,
0.449647,3.72108,5.04508,0.154702,57.0952,68.7991,49.9591,0.046375,
0.664832,4.53216,2.26109,0.162384,69.0207,57.9309,44.843,0.052103,
0.665391,4.2993,6.16312,0.161546,61.8496,69.8547,57.2645,0.050496,
0.695493,3.51197,5.07756,0.209318,67.1589,62.7639,55.611,0.050147,
0.506499,3.89568,5.0272,0.149742,48.6094,67.8243,39.4548,0.048261,
0.629632,1.68467,3.90693,0.188436,82.8023,49.4366,69.8409,0.052452,
0.533458,2.83079,4.06205,0.160987,59.3495,83.5052,58.9638,0.048331,
0.491762,3.52342,4.86678,0.170416,73.765,60.0206,70.3702,0.041556,
0.459774,3.57874,4.92656,0.147437,74.6735,74.3803,63.7399,0.043861,
0.707715,3.56016,5.54355,0.155959,71.026,75.5459,68.9663,0.04903,
0.438611,1.56888,2.29035,0.131793,64.7492,71.6039,50.1721,0.045328,
0.589961,3.60793,5.1437,0.140663,80.7565,65.4885,84.314,0.053918,
0.487921,1.72944,2.51315,0.186968,58.7394,81.4409,60.7829,0.04463,
0.466269,4.12637,2.90385,0.165108,54.6468,59.3785,75.1344,0.042604,
0.644159,4.14167,5.50535,0.172162,65.6767,55.4726,76.3456,0.048261,
0.59017,4.14244,4.81216,0.135075,59.738,66.411,72.3897,0.052591,
0.509502,3.84093,4.80015,0.175236,58.5788,60.4309,65.8861,0.054826,
0.505382,2.59822,2.24761,0.162245,73.4963,59.256,82.1875,0.049658,
0.500841,3.17623,3.00254,0.150371,54.179,74.1566,60.1303,0.047283,
0.503845,3.7993,4.74797,0.185432,65.9416,54.8778,56.0259,0.047144,
0.441824,2.16505,2.41607,0.130676,77.8869,66.5221,66.8041,0.043023,
0.478212,3.32018,4.60598,0.156447,78.1069,78.5313,61.5856,0.051404,
0.518651,1.95455,2.33163,0.163152,49.006,78.7968,60.2581,0.05336,
0.559579,3.86139,5.31014,0.153793,44.6591,49.728,75.2543,0.053499,
0.707576,3.23902,5.33214,0.145203,78.338,45.5213,55.6257,0.051195,
0.493998,4.66947,5.26173,0.144784,68.7517,78.9863,67.3095,0.068166,
0.491343,1.52886,2.23629,0.133609,48.8007,69.3842,79.392,0.050496,
0.471927,3.30153,4.94242,0.140035,67.2683,49.4214,79.5877,0.100992,
0.536532,2.2643,2.28721,0.152467,39.7427,67.965,50.4743,0.051404,
0.554132,3.70669,5.01729,0.163711,54.608,40.4677,46.3162,0.049448,
0.531782,3.53879,4.58636,0.139755,53.399,55.2872,79.8644,0.04428,
0.475838,3.47006,4.8489,0.132003,52.8311,54.0164,70.3735,0.045118,
0.547217,1.60862,3.6439,0.136962,65.6985,53.5233,50.2497,0.050008,
0.506149,4.06491,2.98871,0.136543,62.6539,66.3493,68.3644,0.04882,
0.512156,4.63986,5.0279,0.158543,50.6589,63.3321,41.2687,0.046865,
0.472905,4.01882,5.06094,0.167482,75.3742,51.3077,56.3106,0.045328,
0.533039,3.26773,5.31181,0.149253,51.7732,76.0645,54.7986,0.050426,
0.490365,3.59494,4.6724,0.168251,67.1962,52.4404,54.7478,0.045397,
0.497978,4.0684,2.88765,0.14213,70.1242,67.8439,67.0943,0.045957,
0.524239,3.99374,4.94011,0.138568,67.3797,70.7955,64.1411,0.048052,
0.459984,3.97069,5.39241,0.139616,69.2238,67.9888,52.3896,0.089468,
0.498746,3.61366,4.98097,0.174956,31.0838,69.9057,77.089,0.050985,
0.774066,3.58614,2.71667,0.21288,68.2558,32.0801,53.2667,0.056852,
0.71889,4.06338,4.82592,0.161266,39.945,69.1451,68.8122,0.051055,
0.498327,3.57259,4.3762,0.139895,77.7039,40.5918,71.4196,0.049169,
0.463894,2.98955,5.57735,0.153095,58.3222,78.3289,69.1303,0.055245,
0.598412,3.81201,3.19837,0.183616,79.1433,59.1124,70.3543,0.055316,
0.700243,3.94848,4.2685,0.187807,64.0137,80.0395,32.8471,0.091494,
0.527731,3.33729,4.86894,0.173559,81.3126,64.7242,70.108,0.047632,
0.514041,1.78183,2.30145,0.148276,40.8219,81.9827,41.0909,0.053848,
0.496093,3.35538,4.72185,0.147927,79.1543,41.4749,79.1058,0.045188,
0.611473,1.61804,2.22086,0.172163,38.3719,79.946,60.0404,0.050147,
0.542887,2.19439,2.31012,0.143178,52.3152,39.0666,81.0612,0.052522,
0.531782,3.55387,4.8681,0.175026,79.7048,53.0295,65.5881,0.047143,
0.599949,3.48934,4.99605,0.23956,28.463,80.5544,83.1737,0.048122,
0.473044,3.43493,4.62882,0.130186,86.2591,29.0743,42.2832,0.059506,
0.592336,2.03144,3.02447,0.143317,66.0012,87.0032,80.7304,0.050496,
0.518442,3.3836,4.82375,0.175096,46.2134,66.7029,39.4764,0.059716,
0.615244,3.44799,2.81941,0.153514,42.7002,46.9912,53.8188,0.048192,
0.500143,3.71682,4.94535,0.1422,29.2408,43.3521,81.7418,0.051754,
0.53723,1.83588,2.81892,0.14632,33.5121,29.9325,29.4916,0.048122,
0.497279,4.41105,4.21354,0.155889,59.3591,34.1724,88.2035,0.047562,
0.544563,1.59835,2.36941,0.140104,62.2108,60.0529,67.1098,0.047284,
0.591637,3.75188,5.04257,0.14618,45.0441,62.9576,47.7893,0.043372,
0.500073,1.98388,3.04675,0.139686,33.6401,45.6918,44.1526,0.043023,
0.713373,3.78149,4.86992,0.192975,57.615,34.5551,30.76,0.049519,
0.564399,3.31557,2.89833,0.199681,48.446,58.3871,34.9698,0.051055,
0.589402,3.38478,4.30049,0.196118,71.3586,49.2405,60.8543,0.061042,
0.726014,2.59975,2.24446,0.184524,41.2371,72.2788,64.0696,0.063278,
0.454606,3.75998,5.06911,0.124459,59.267,41.8229,46.5189,0.047214,
0.484918,5.2405,4.68868,0.134866,39.9024,59.8959,35.3897,0.047214,
0.453279,4.17359,5.05549,0.142968,64.2101,40.5057,58.8682,0.047703,
0.474023,3.48166,4.5089,0.13773,61.5032,64.8298,49.6539,0.056363,
0.488479,3.40392,4.81607,0.133888,52.6845,62.1334,73.1548,0.047213,
0.494696,3.58887,4.81782,0.149044,42.3881,53.3362,42.965,0.048681,
0.507826,3.40301,4.92167,0.145622,63.2314,43.0491,60.8851,0.055734,
0.703455,3.85832,5.20621,0.1598,43.4646,64.1024,40.9113,0.052382,
0.757723,5.0008,4.13413,0.148276,80.3299,44.3782,65.6607,0.049658,
0.818975,4.22506,4.2032,0.202265,56.3905,81.3592,62.9487,0.049099,
0.795298,4.14921,4.85295,0.204081,54.0556,57.3983,54.3208,0.05762,
0.615244,3.37738,5.37237,0.201286,57.5182,54.8826,44.0676,0.046515,
0.533528,3.36258,4.86147,0.140384,73.9358,58.2002,64.9573,0.044839,
0.529058,3.72192,4.05234,0.146739,60.4186,74.6206,45.1707,0.049728,
0.544144,1.57844,2.2731,0.13773,38.9897,61.1081,82.1841,0.050916,
0.533947,2.7592,2.32632,0.122574,36.9721,39.6553,57.9001,0.04903,
0.488479,2.07188,2.26165,0.171813,38.5526,37.6409,55.4999,0.049029,
0.503147,4.25412,4.94256,0.126135,78.311,39.1903,59.0594,0.046096,
0.631168,1.6728,2.28749,0.258138,73.8708,79.2125,75.4341,0.074871,
0.523192,3.60884,2.32164,0.153515,71.9469,74.5556,61.8885,0.0491,
0.505731,3.56645,4.85693,0.224474,60.9555,72.6852,40.4589,0.045398,
0.708274,3.65738,2.49981,0.155959,78.2795,61.8275,38.4478,0.051405,
0.731043,3.4035,4.9765,0.151418,52.893,79.1706,40.1884,0.056642,
0.77672,3.3433,3.88165,0.165806,75.6645,53.8437,80.2227,0.049589,
0.531014,2.47865,5.5659,0.166645,41.9959,76.3717,75.4079,0.072078,
0.771482,4.75915,3.57517,0.219585,53.5289,42.9947,73.0878,0.065792,
0.614895,3.57615,4.72346,0.139267,47.4084,54.2904,62.6405,0.049449,
0.818207,3.71696,4.78932,0.214906,52.7843,48.4521,79.983,0.083951,
0.771203,3.4804,3.30014,0.193464,42.8263,53.7586,54.2859,0.062789,
0.734046,3.59508,5.55543,0.149742,54.9602,43.7186,77.2102,0.053499,
0.743545,3.60989,4.93375,0.200518,82.5833,55.9129,43.4247,0.059646,
0.494206,3.76061,5.04348,0.161755,62.157,83.2474,55.5394,0.06202,
0.486874,3.67806,4.81139,0.140733,70.0766,62.7922,49.7797,0.048191,
0.535903,4.62002,5.08371,0.130047,29.2452,70.7501,54.8956,0.04875,
0.46166,4.3959,5.05591,0.131514,63.8013,29.8474,44.5166,0.047982,
0.483102,3.74454,4.91273,0.14653,55.0598,64.44,56.6935,0.051404,
0.531154,1.69522,2.29713,0.122295,50.579,55.721,83.6626,0.046865,
0.5417,3.37899,3.21514,0.129768,62.8021,51.2599,63.2058,0.048191,
0.515579,3.39736,5.53461,0.145203,74.8799,63.472,71.7431,0.047074,
0.498676,3.82011,5.23799,0.16413,78.9972,75.5511,30.9506,0.052172,
0.479959,1.63516,5.15439,0.162035,88.2651,79.6473,65.4958,0.055804,
0.547986,3.46252,4.79826,0.145064,64.8301,88.9677,56.6607,0.049518,
0.497699,3.67833,4.62924,0.139755,45.4278,65.4757,52.2028,0.046585,
0.502448,3.34113,4.69657,0.159031,55.0447,46.0992,64.4883,0.054896,
0.548404,4.5323,5.10382,0.158962,86.5073,55.7605,76.4246,0.060064,
0.854246,1.70276,2.35475,0.23083,68.3651,87.6009,80.2415,0.058738,
0.490854,4.67115,2.35426,0.148974,75.0337,69.0129,89.9265,0.048261,
0.49707,1.84629,2.68098,0.169508,80.2995,75.7089,66.072,0.046794,
0.497909,1.71541,2.4396,0.147996,44.2651,80.9548,47.1807,0.048191,
0.567262,3.65801,3.31718,0.176352,73.7206,45.0176,56.5844,0.0491,
0.673982,4.24643,4.88745,0.224265,60.832,74.6283,88.4008,0.054896,
0.570824,1.76262,2.61554,0.175444,87.6097,61.5883,69.4485,0.05776,
0.765685,4.7706,4.48334,0.209668,46.6987,88.5942,76.5888,0.084859,
0.632565,1.60317,2.32548,0.231598,66.7018,47.5714,81.7511,0.062928,
0.487362,3.39903,4.47705,0.143317,60.0094,67.3419,46.0547,0.049588,
0.495743,4.30468,5.08203,0.158543,64.713,60.6722,75.4821,0.044909,
0.498606,3.76752,4.96546,0.13794,54.6026,65.3575,62.7497,0.048541,
0.597714,4.84324,5.16207,0.135774,77.1009,55.3453,89.6492,0.055804,
0.516906,3.88646,4.33967,0.147857,60.9113,77.7741,48.0305,0.046166,
0.737608,1.77924,2.49925,0.176771,63.9717,61.8342,68.1481,0.054896,
0.488759,1.67085,2.30383,0.136333,65.2176,64.6045,61.7593,0.049589,
0.526334,3.43584,4.75328,0.143946,55.1955,65.896,66.3468,0.054407,
0.491274,3.40658,3.59389,0.142968,78.9826,55.8389,56.6289,0.050915,
0.517465,3.36781,4.90805,0.136332,51.3413,79.6445,78.8223,0.049867,
0.560068,3.74671,5.37265,0.134517,46.4248,52.0446,62.6899,0.046375,
0.525566,3.52601,4.48837,0.125786,48.9403,47.0846,65.561,0.056642,
0.635219,3.67533,4.22262,0.138009,76.6974,49.7225,66.9123,0.054198,
0.514321,1.6457,2.34553,0.150162,67.9559,77.371,56.8081,0.047004,
0.535693,2.05274,3.01092,0.167273,63.777,68.6676,80.6188,0.04903,
0.562513,3.51295,4.87837,0.179286,63.6231,64.5284,52.8059,0.054897,
0.526265,3.26012,2.27603,0.170765,51.1295,64.3293,47.9817,0.060274,
0.636685,3.26633,4.65927,0.225662,36.1715,52.002,50.7485,0.065722,
0.728808,3.46615,4.85602,0.165317,65.538,37.0748,78.1549,0.07536,
0.579694,1.58361,2.21701,0.174328,78.8032,66.301,69.4573,0.046166,
0.544284,3.79371,5.33856,0.166574,58.5275,79.5222,65.3699,0.051824,
0.5593,2.49841,2.21038,0.172302,76.5057,59.2672,65.1738,0.052452,
0.521934,1.64759,2.28455,0.157286,72.394,77.1926,52.81,0.048541,
0.487152,1.81717,2.25368,0.125857,75.5507,73.0147,37.8688,0.053429,
0.589193,3.53481,5.32145,0.130675,64.0806,76.2786,67.1634,0.054896,
0.539814,2.01706,3.80922,0.149184,52.0178,64.7778,80.3991,0.051124,
0.775044,3.83932,4.6636,0.207432,83.6378,53.0098,60.1298,0.056223,
0.584234,4.61869,4.64251,0.187807,75.9512,84.4188,77.9916,0.050147,
0.786987,3.36998,4.67904,0.227617,82.1779,76.9749,73.7947,0.054058,
0.533039,1.64521,6.12534,0.130047,57.6677,82.8491,77.0819,0.045608,
0.498677,2.35028,3.83038,0.126416,72.0918,58.3007,65.6366,0.04868,
0.485406,3.6117,4.91671,0.132701,76.5144,72.7182,53.4327,0.047982,
0.518302,3.45121,4.62568,0.127742,80.2228,77.1686,84.8167,0.052102,
0.548335,2.09018,2.22205,0.145063,74.4097,80.9248,77.382,0.052522,
0.515229,4.91462,3.87725,0.127254,55.2087,75.0593,83.2637,0.052033,
0.516696,4.06617,5.92308,0.139197,75.1942,55.8732,59.099,0.049658,
0.529687,4.76648,3.97174,0.136612,52.267,75.8686,73.6571,0.051055,
0.473603,3.50072,4.13224,0.132492,49.2734,52.882,78.1555,0.04875,
0.505941,2.01615,3.05785,0.137032,51.6759,49.9265,81.905,0.05329,
0.506569,2.26667,4.90561,0.165876,68.5793,52.3565,75.6587,0.049518,
0.485965,4.0888,3.82745,0.13745,80.0187,69.2108,56.8553,0.055804,
0.777908,3.55771,5.94843,0.156936,77.6651,80.9626,76.2828,0.054337,
0.7946,1.7527,2.21834,0.175236,71.3719,78.6421,53.6614,0.05776,
0.485197,4.99459,3.40595,0.137241,71.3224,72.0036,50.9392,0.063417,
0.721754,3.50079,4.78792,0.155261,78.8033,72.2081,53.3771,0.066001,
0.728389,4.46895,3.80356,0.156797,77.341,79.6973,69.9997,0.055316,
0.65254,3.38737,4.24504,0.154911,41.4505,78.1576,81.9486,0.090516,
0.655403,3.36272,4.63008,0.151559,81.6786,42.2656,79.045,0.056783,
0.538766,3.44212,5.12841,0.165108,83.2224,82.3907,72.8528,0.051753,
0.504334,3.43423,4.74183,0.129488,74.4737,83.8643,73.183,0.046655,
0.520048,1.8634,4.4466,0.137171,82.2055,75.139,80.722,0.049868,
0.519699,3.57546,4.78548,0.137869,56.4284,82.8717,78.6055,0.04868,
0.569148,3.66681,5.46281,0.144365,69.8026,57.15,42.7861,0.050147,
0.587866,3.29203,4.66186,0.127882,72.8193,70.527,82.8947,0.048681,
0.519629,3.79916,4.86224,0.129768,59.5333,73.4758,84.6426,0.052313,
0.480936,1.64738,2.21073,0.135216,47.1525,60.157,75.9033,0.048261,
0.531502,4.31551,4.13985,0.148555,55.5311,47.8401,83.6998,0.051614,
0.515928,1.5651,2.19229,0.129558,74.4815,56.1847,57.9319,0.046865,
0.502378,1.60959,4.61653,0.188016,77.2811,75.1814,71.5841,0.047632,
0.511458,3.27443,4.73973,0.131304,54.1301,77.9329,74.4467,0.049379,
0.486105,4.17959,4.40931,0.136124,75.2418,54.7604,60.9511,0.049588,
0.493997,3.38709,4.68365,0.139895,85.9757,75.8848,48.8094,0.051055,
0.591078,3.36495,4.60361,0.13745,68.0608,86.7137,57.1683,0.098269,
0.533178,3.60423,4.9033,0.139057,76.4837,68.7409,76.316,0.053988,
0.532411,1.85726,2.21031,0.129209,55.1362,77.1544,79.0254,0.057341,
0.540303,3.32088,4.97873,0.149533,74.5625,55.834,55.7933,0.056852,
0.551408,1.63208,2.60674,0.136472,49.1641,75.2585,76.8866,0.050217,
0.726224,1.61127,3.71793,0.148695,50.065,50.0476,87.7327,0.05776,
0.742846,1.62657,2.31046,0.14681,81.1773,50.9629,69.8663,0.054687,
0.746967,1.76234,2.28839,0.167273,64.6678,82.101,78.1362,0.055594,
0.486873,1.97627,2.92452,0.129349,76.0027,65.2921,56.7732,0.055875,
0.523261,1.97976,2.81228,0.129559,38.4434,76.6623,76.2472,0.051125,
0.515578,4.80706,3.67247,0.139616,81.2343,39.1062,50.858,0.051544,
0.786987,1.53151,2.18943,0.219376,75.6286,82.2488,51.9229,0.060484,
0.782168,2.95993,5.10459,0.220494,63.7028,76.6404,83.0637,0.060484,
0.559929,1.9822,2.82877,0.165108,44.1764,64.4364,66.2665,0.055385,
0.863744,3.60025,4.96358,0.205687,71.9744,45.2558,77.5373,0.059157,
0.60826,1.88205,2.96335,0.140174,64.5932,72.73,39.9736,0.048191,
0.560487,3.69293,4.58363,0.156797,63.791,65.319,82.6399,0.057062,
0.557623,1.6441,2.13551,0.151978,69.4467,64.5093,77.5502,0.049938,
0.610564,2.23084,2.85761,0.165388,75.9145,70.2312,65.2926,0.052452,
0.878691,3.77898,4.74539,0.229991,40.5709,77.0319,46.142,0.059646,
0.77218,4.2208,4.86817,0.200937,83.9045,41.5527,73.1261,0.058598,
0.718402,3.33429,4.91825,0.153584,43.1668,84.7854,66.1744,0.052801,
0.712395,3.48969,4.17345,0.280768,43.123,44.1705,65.4852,0.090167,
0.533807,1.76395,2.30166,0.123971,49.1251,43.7888,71.0263,0.047493,
0.796696,3.47831,4.69371,0.142409,63.4342,50.0729,77.4567,0.05762,
0.485547,1.55644,2.21129,0.123552,57.5659,64.0519,42.1984,0.052661,
0.498606,3.59627,5.06527,0.135425,70.2953,58.2085,85.9653,0.051823,
0.510271,3.39135,4.8841,0.128371,48.6132,70.943,44.7231,0.054268,
0.497001,4.31369,4.85134,0.126415,48.2256,49.2447,44.6477,0.049868,
0.5637,3.99912,4.63832,0.151838,44.5275,48.9488,51.0997,0.046795,
0.618038,3.59676,4.16807,0.145622,46.7254,45.3002,65.027,0.056852,
0.550221,3.37221,4.63888,0.129278,53.312,47.414,59.197,0.05769,
0.526544,3.42327,4.65536,0.142689,76.8183,53.9903,71.9537,0.050078,
0.502937,1.61742,2.30858,0.133469,75.4409,77.4633,50.2084,0.054827,
0.504544,3.57902,4.88577,0.134866,58.0761,76.0898,49.9073,0.050636,
0.506918,3.7398,5.95618,0.132701,55.8917,58.7246,46.0748,0.05301,
0.511668,4.6518,4.6152,0.135984,69.7239,56.5476,48.1657,0.05329,
0.761285,3.62595,5.06785,0.147927,67.7675,70.642,55.0247,0.05783,
0.764218,4.03935,4.65983,0.180124,60.0019,68.722,78.4514,0.053989,
0.647651,1.57817,2.23504,0.260932,63.3007,60.9215,76.8535,0.080668,
0.766663,3.40043,4.55332,0.183476,69.765,64.2598,59.6933,0.050986,
0.602044,1.66428,2.33281,0.144993,60.3288,70.5211,57.3666,0.061811,
0.758351,1.75117,2.19397,0.15973,41.4697,61.2554,71.0763,0.060064,
0.546938,3.50045,4.88892,0.159521,77.3628,42.1855,69.7952,0.048261,
0.558881,2.2761,2.25857,0.141013,77.8313,78.0726,61.8996,0.058179,
0.56824,3.60682,2.96859,0.156308,33.6936,78.564,65.0955,0.052941,
0.816112,4.11359,4.69042,0.138289,72.6595,34.6573,71.0225,0.053848,
0.482822,1.66742,2.32073,0.133959,73.8823,73.2849,61.7008,0.052382,
0.81269,3.60158,4.9253,0.193255,61.0127,74.8963,43.3737,0.055805,
0.478841,3.24517,4.78464,0.131514,70.3751,61.6306,79.1874,0.053918,
0.921924,3.54151,4.97196,0.310102,67.0882,71.62,79.3529,0.154632,
0.490016,1.66749,2.39581,0.121736,51.5542,67.7075,35.491,0.062789,
0.632216,3.66367,5.02064,0.175026,59.073,52.3685,74.2173,0.073754,
0.522632,3.52251,5.67521,0.122155,62.5621,59.726,75.6812,0.047213,
0.569567,1.70332,2.25662,0.13326,63.8346,63.2735,62.4493,0.047773,
0.523471,3.67009,4.66891,0.154492,51.3858,64.5211,72.7409,0.04903,
0.545262,3.60409,5.38892,0.133539,69.0127,52.0713,68.5087,0.047633,
0.5681,3.39568,5.45876,0.134167,70.9556,69.7225,53.1744,0.106789,
0.546449,3.42236,4.28122,0.116428,71.8613,71.6271,60.4705,0.050217,
0.598412,3.4063,4.53516,0.122435,63.173,72.5904,63.9442,0.050776,
0.500423,4.01917,4.94242,0.134028,55.1222,63.8164,65.6347,0.046864,
0.51495,3.68748,5.34799,0.12425,69.2302,55.771,52.8323,0.052731,
0.520189,3.44101,4.45694,0.16874,74.6716,69.9276,70.1894,0.079621,
0.547776,3.42432,5.3202,0.1598,54.4047,75.3882,72.4094,0.048471,
0.593942,2.3222,2.34937,0.147089,72.3784,55.1549,73.3491,0.063487,
